date,code,fwd_ret,amt_log_20,pred,is_holdout,base_score,score,target_weight,rank
2020-07-31,688278.SH,-0.1974454,-0.8728209962771243,0.37431266713270217,False,0.37431266713270217,0.37431266713270217,0.03333333333333333,18
2020-07-31,603659.SH,-0.018583,-0.06571247589106412,0.36296208485749143,False,0.36296208485749143,0.36296208485749143,0.03333333333333333,19
2020-07-31,300037.SZ,0.061237812,-0.1398695117018913,0.34909074402553214,False,0.34909074402553214,0.34909074402553214,0.03333333333333333,20
2020-07-31,603259.SH,-0.046557486,1.0206599720367067,0.34572736592363446,False,0.34572736592363446,0.34572736592363446,0.03333333333333333,21
2020-07-31,000009.SZ,-0.10928321,1.0207727546195882,0.34472635058712636,False,0.34472635058712636,0.34472635058712636,0.03333333333333333,22
2020-07-31,000021.SZ,-0.028617442,1.1436969208681758,0.3443374275317383,False,0.3443374275317383,0.3443374275317383,0.03333333333333333,23
2020-07-31,600132.SH,0.26804805,-0.5946330584177411,0.34095749820071974,False,0.34095749820071974,0.34095749820071974,0.03333333333333333,24
2020-07-31,601016.SH,-0.16666669,-1.1627710505228563,0.33222828884199745,False,0.33222828884199745,0.33222828884199745,0.03333333333333333,25
2020-07-31,603658.SH,0.020301223,0.16991199735613582,0.32931809417513674,False,0.32931809417513674,0.32931809417513674,0.03333333333333333,26
2020-07-31,601100.SH,0.06716418,-0.11795597285921185,0.32639972041730003,False,0.32639972041730003,0.32639972041730003,0.03333333333333333,27
2020-07-31,300548.SZ,-0.15709454,-0.49879616742345095,0.31713921380177057,False,0.31713921380177057,0.31713921380177057,0.03333333333333333,28
2020-07-31,300757.SZ,-0.017081678,-1.4337922877591105,0.31519510621469293,False,0.31519510621469293,0.31519510621469293,0.03333333333333333,29
2020-07-31,002430.SZ,0.23684204,-0.5551028318702843,0.31348453683885813,False,0.31348453683885813,0.31348453683885813,0.03333333333333333,30
2020-08-31,002984.SZ,0.23854661,,1.0807029790278309,False,1.0807029790278309,1.0807029790278309,0.03333333333333333,1
2020-08-31,300142.SZ,-0.15305114,2.230057152947766,0.9043874709774591,False,0.9043874709774591,0.9043874709774591,0.03333333333333333,2
2020-08-31,300661.SZ,0.083468795,-0.6296280425091463,0.7073580423945938,False,0.7073580423945938,0.7073580423945938,0.03333333333333333,3
2020-08-31,300054.SZ,-0.09691632,-0.006314330663169707,0.6709162246829748,False,0.6709162246829748,0.6709162246829748,0.03333333333333333,4
2020-08-31,300487.SZ,0.11073339,-0.7752509387754867,0.630416379066406,False,0.630416379066406,0.630416379066406,0.03333333333333333,5
2020-08-31,688278.SH,-0.007861912,-1.4063161703872193,0.5735169513929913,False,0.5735169513929913,0.5735169513929913,0.03333333333333333,6
2020-08-31,600436.SH,-0.010026336,0.8089908887617321,0.5549047347748416,False,0.5549047347748416,0.5549047347748416,0.03333333333333333,7
2020-08-31,300496.SZ,0.045729995,0.7069970100503302,0.5123661676317873,False,0.5123661676317873,0.5123661676317873,0.03333333333333333,8
2020-08-31,300760.SZ,0.03243506,1.2166957508559302,0.5040633681548361,False,0.5040633681548361,0.5040633681548361,0.03333333333333333,9
2020-08-31,601888.SH,-0.05858755,1.9576873354077193,0.5037391706773633,False,0.5037391706773633,0.5037391706773633,0.03333333333333333,10
2020-08-31,603129.SH,0.04838574,-0.7919774888235676,0.4955287505086787,False,0.4955287505086787,0.4955287505086787,0.03333333333333333,11
2020-08-31,300757.SZ,-0.108100176,-2.1190569833608093,0.49093165085669993,False,0.49093165085669993,0.49093165085669993,0.03333333333333333,12
2020-08-31,300442.SZ,0.15809095,-2.2105459732855093,0.48704012260890234,False,0.48704012260890234,0.48704012260890234,0.03333333333333333,13
