trade_date,wind_code,close,volume,amt
2020-06-11,06823.HK,7.2833563814814,9641225,111612041.0
2020-06-12,06823.HK,7.270689674731,7479930,85359308.0
2020-06-15,06823.HK,7.144022607227,6028374,68333326.0
2020-06-16,06823.HK,7.1693560207278,9757267,110395770.0
2020-06-17,06823.HK,7.144022607227,4134863,46653605.0
2020-06-18,06823.HK,7.2453562612302,5481213,62100681.0
2020-06-19,06823.HK,7.1820227274782,6769281,76718286.0
2020-06-22,06823.HK,7.270689674731,5198123,59259927.0
2020-06-23,06823.HK,7.270689674731,7153691,81914634.0
2020-06-24,06823.HK,7.144022607227,7045941,79747120.0
2020-06-26,06823.HK,7.1946894342286,7865313,89635517.0
2020-06-29,06823.HK,7.1820227274782,5388186,60816963.0
2020-06-30,06823.HK,7.1820227274782,7694197,87088391.0
2020-07-02,06823.HK,7.3593566219839,12777066,146801606.0
2020-07-03,06823.HK,7.3213565017327,6258548,72088760.0
2020-07-06,06823.HK,7.3213565017327,6093514,70317334.0
2020-07-07,06823.HK,7.3086897949823,9908710,114108966.0
2020-07-08,06823.HK,7.3340232084831,6827689,78792678.0
2020-07-09,06823.HK,7.2453562612302,9972167,114300707.0
2020-07-10,06823.HK,7.2833563814814,5992531,68741368.0
2020-07-13,06823.HK,7.2453562612302,6752896,77169878.0
2020-07-14,06823.HK,7.207356140979,12275081,139565787.0
2020-07-15,06823.HK,7.2453562612302,9240435,105872339.0
2020-07-16,06823.HK,7.2580229679806,5947765,67998869.0
2020-07-17,06823.HK,7.2960230882318,6119999,70211613.0
2020-07-20,06823.HK,7.3973567422351,6929938,80609871.0
2020-07-21,06823.HK,7.4100234489855,3979035,46443031.0
2020-07-22,06823.HK,7.2833563814814,5111165,59147649.0
2020-07-23,06823.HK,7.2960230882318,4984904,57090356.0
2020-07-24,06823.HK,7.2833563814814,3891631,44448235.0
2020-07-27,06823.HK,7.3593566219839,4536887,52444576.0
2020-07-28,06823.HK,7.3466899152335,4866918,56259660.0
2020-07-29,06823.HK,7.2833563814814,7564534,86546173.0
2020-07-30,06823.HK,7.2453562612302,9682269,110947642.0
2020-07-31,06823.HK,7.2326895544798,6656336,76041407.0
2020-08-03,06823.HK,7.2453562612302,4990253,57005765.0
2020-08-04,06823.HK,7.2960230882318,6361877,73271546.0
2020-08-05,06823.HK,7.3466899152335,5435019,62946765.0
2020-08-06,06823.HK,7.3466899152335,13190864,153252736.0
2020-08-07,06823.HK,7.1820227274782,17335099,197625098.0
2020-08-10,06823.HK,7.270689674731,8041667,91627687.0
