date,code,amt_log_20,pred,is_holdout,base_score,blend_raw,score,fwd_ret,label_start,label_end,target_weight,rank
2024-12-31,06088.HK,0.1848330230145875,2.6683408668717696,False,4.187923750152406,0.9656084981464848,2.6683408668717696,-0.03943658,2025-01-02,2025-02-03,0.06666666666666667,3
2024-12-31,06855.HK,-0.041863207483970336,2.6336598132030242,False,2.807949812989948,0.9528301894337046,2.6336598132030242,-0.18399996,2025-01-02,2025-02-03,0.06666666666666667,4
2024-12-31,00005.HK,1.7002151103280079,2.283884641498842,False,1.836633796576574,1.0,2.283884641498842,0.055482626,2025-01-02,2025-02-03,0.06666666666666667,5
2024-12-31,03988.HK,1.6893652904547796,2.028750125626545,False,1.4643639236035941,1.0,2.028750125626545,0.064005256,2025-01-02,2025-02-03,0.06666666666666667,6
2024-12-31,00087.HK,-1.685731657042434,1.9010263860733465,False,1.2040681079003437,0.98939915469687,1.9010263860733465,-0.0090254545,2025-01-02,2025-02-03,0.06666666666666667,7
2024-12-31,01070.HK,-0.4243147509088528,1.8984546260990423,False,1.7970841726961044,0.9663303532762175,1.8984546260990423,0.07693231,2025-01-02,2025-02-03,0.06666666666666667,8
2024-12-31,06055.HK,-0.1827135764131675,1.8099577450133006,False,2.2328314134979084,0.8407071490831837,1.8099577450133006,0.2138232,2025-01-02,2025-02-03,0.06666666666666667,9
2024-12-31,00934.HK,-1.2485863532952948,1.7897916975301293,False,1.7212853223620135,1.0,1.7897916975301293,-0.08958119,2025-01-02,2025-02-03,0.06666666666666667,10
2024-12-31,00363.HK,-2.0218105199179845,1.7411367213454305,False,1.9431744176052406,0.8592172274399713,1.7411367213454305,-0.022368252,2025-01-02,2025-02-03,0.06666666666666667,11
2024-12-31,00683.HK,-1.0548051856682916,1.6049493103162202,False,1.2816903163529445,0.8810877237130714,1.6049493103162202,-0.0026103258,2025-01-02,2025-02-03,0.06666666666666667,12
2024-12-31,09992.HK,1.3703362092934313,1.6005599991496635,False,3.3969658397543476,0.9412066649062704,1.6005599991496635,0.016455889,2025-01-02,2025-02-03,0.06666666666666667,13
2024-12-31,01381.HK,-1.768468397795364,1.5923236147744544,False,1.385384719748169,0.9913606995973352,1.5923236147744544,0.04385972,2025-01-02,2025-02-03,0.06666666666666667,14
2024-12-31,00303.HK,-1.1949941675211593,1.5654507151695796,False,1.1517166231149099,0.9241397802314856,1.5654507151695796,-0.01625359,2025-01-02,2025-02-03,0.06666666666666667,15
2025-01-28,01114.HK,0.20886013632882455,3.01992045052949,False,3.555014527608302,0.9045001660821945,3.01992045052949,0.13979864,2025-02-03,2025-03-03,0.06666666666666667,1
2025-01-28,00939.HK,2.3308771396558803,2.4552901952553436,False,2.075852526263928,0.9859835601976099,2.4552901952553436,0.04754162,2025-02-03,2025-03-03,0.06666666666666667,2
2025-01-28,01070.HK,0.050002328192320325,2.4130299681353122,False,3.0289757635745196,0.964437282934938,2.4130299681353122,0.09522748,2025-02-03,2025-03-03,0.06666666666666667,3
2025-01-28,09992.HK,1.520296292075298,2.3546121406966045,False,1.3122584416388614,0.9868766711418713,2.3546121406966045,0.1851052,2025-02-03,2025-03-03,0.06666666666666667,4
2025-01-28,01398.HK,2.2197696314530333,2.15402676047858,False,1.6971354621429926,0.9906306242396631,2.15402676047858,0.04544711,2025-02-03,2025-03-03,0.06666666666666667,5
2025-01-28,06088.HK,0.5816496438494185,2.1041753221002764,False,0.020426894048147043,0.8097561001139408,2.1041753221002764,-0.1495601,2025-02-03,2025-03-03,0.06666666666666667,6
2025-01-28,02016.HK,-0.4597156888884935,1.9970276004861514,False,2.626841811343378,0.9615273492560756,1.9970276004861514,0.049121857,2025-02-03,2025-03-03,0.06666666666666667,7
2025-01-28,00363.HK,-1.4040828579801772,1.8967951953648374,False,1.8504159731244343,0.8214849121576967,1.8967951953648374,0.017603874,2025-02-03,2025-03-03,0.06666666666666667,8
2025-01-28,03360.HK,-0.4940369720125501,1.831709212781386,False,2.5298571352501775,0.9197486254119551,1.831709212781386,0.017092824,2025-02-03,2025-03-03,0.06666666666666667,9
2025-01-28,01800.HK,0.022854057519996678,1.734494192386596,False,2.138302762309608,0.9004474129336463,1.734494192386596,0.027891994,2025-02-03,2025-03-03,0.06666666666666667,10
2025-01-28,03988.HK,1.827323172452818,1.7185271556952069,False,1.9726903877868196,0.9950489844211251,1.7185271556952069,0.10724354,2025-02-03,2025-03-03,0.06666666666666667,11
2025-01-28,00005.HK,1.9595163557142128,1.6687232993749352,False,1.5008128021732965,1.0,1.6687232993749352,0.14205146,2025-02-03,2025-03-03,0.06666666666666667,12
2025-01-28,00667.HK,-1.485050295626148,1.6532007023037742,False,2.8418842421755777,0.6666571323752596,1.6532007023037742,0.25002158,2025-02-03,2025-03-03,0.06666666666666667,13
2025-01-28,00087.HK,-1.70259449266354,1.61844018758048,False,2.032812267260616,0.9664304344158968,1.61844018758048,-0.021858394,2025-02-03,2025-03-03,0.06666666666666667,14
2025-01-28,01988.HK,0.6195206628880134,1.617376145736154,False,2.1332399986669737,0.9893279540671241,1.617376145736154,0.005379081,2025-02-03,2025-03-03,0.06666666666666667,15
