date,market,rank,code,name,score,selected,target_weight
2026-09-08,hk2,340,01880.HK,中国中免,-0.9067861356768471,False,0.0
2026-09-08,hk2,341,01797.HK,东方甄选,-0.9127929785995024,False,0.0
2026-09-08,hk2,342,00123.HK,越秀地产,-0.9348714811392579,False,0.0
2026-09-08,hk2,343,09995.HK,荣昌生物,-0.9442625263911579,False,0.0
2026-09-08,hk2,344,09690.HK,途虎-W,-0.9546532733813476,False,0.0
2026-09-08,hk2,345,00354.HK,中国软件国际,-0.9653512527135902,False,0.0
2026-09-08,hk2,346,00968.HK,信义光能,-0.9794046476687759,False,0.0
2026-09-08,hk2,347,02313.HK,申洲国际,-1.0248915958767952,False,0.0
2026-09-08,hk2,348,01530.HK,三生制药,-1.028965547583902,False,0.0
2026-09-08,hk2,349,00772.HK,阅文集团,-1.051437662519465,False,0.0
2026-09-08,hk2,350,01548.HK,金斯瑞生物科技,-1.0620045613851432,False,0.0
2026-09-08,hk2,351,00960.HK,龙湖集团,-1.0664851526827728,False,0.0
2026-09-08,hk2,352,00179.HK,德昌电机控股,-1.0778485448293718,False,0.0
2026-09-08,hk2,353,00165.HK,中国光大控股,-1.0882731303912632,False,0.0
2026-09-08,hk2,354,02799.HK,中信金融资产,-1.0962462878240755,False,0.0
2026-09-08,hk2,355,02367.HK,巨子生物,-1.1015272052706653,False,0.0
2026-09-08,hk2,356,01729.HK,汇聚科技,-1.1250180616326269,False,0.0
2026-09-08,hk2,357,02013.HK,微盟集团,-1.1265673180393163,False,0.0
2026-09-08,hk2,358,01030.HK,新城发展,-1.139572672867017,False,0.0
2026-09-08,hk2,359,01316.HK,耐世特,-1.1508307406982767,False,0.0
2026-09-08,hk2,360,02400.HK,心动公司,-1.171631719626395,False,0.0
2026-09-08,hk2,361,02419.HK,德康农牧,-1.183495928707166,False,0.0
2026-09-08,hk2,362,02202.HK,万科企业,-1.1910760250556627,False,0.0
2026-09-08,hk2,363,02015.HK,理想汽车-W,-1.2170796536638586,False,0.0
2026-09-08,hk2,364,01698.HK,腾讯音乐-SW,-1.238827211720324,False,0.0
2026-09-08,hk2,365,01921.HK,达力普控股,-1.2741172439173334,False,0.0
2026-09-08,hk2,366,01177.HK,中国生物制药,-1.3211507830049036,False,0.0
2026-09-08,hk2,367,09868.HK,小鹏集团-W,-1.327944402893368,False,0.0
2026-09-08,hk2,368,01302.HK,先健科技,-1.328999787249158,False,0.0
2026-09-08,hk2,369,00631.HK,三一国际,-1.3339034060418378,False,0.0
2026-09-08,hk2,370,01405.HK,达势股份,-1.335944461417081,False,0.0
2026-09-08,hk2,371,09863.HK,零跑汽车,-1.3442873623388407,False,0.0
2026-09-08,hk2,372,09626.HK,哔哩哔哩-W,-1.3755080329095344,False,0.0
2026-09-08,hk2,373,01772.HK,赣锋锂业,-1.387699498908006,False,0.0
2026-09-08,hk2,374,09911.HK,赤子城科技,-1.4204849760502452,False,0.0
2026-09-08,hk2,375,01783.HK,晋景新能,-1.4296237221379235,False,0.0
2026-09-08,hk2,376,03800.HK,协鑫科技,-1.4540719479793731,False,0.0
2026-09-08,hk2,377,02238.HK,广汽集团,-1.4591900920573275,False,0.0
2026-09-08,hk2,378,01907.HK,中国旭阳集团,-1.4647193762217858,False,0.0
2026-09-08,hk2,379,00670.HK,中国东方航空股份,-1.4692337462716714,False,0.0
2026-09-08,hk2,380,00013.HK,和黄医药,-1.5517355352168412,False,0.0
2026-09-08,hk2,381,01918.HK,融创中国,-1.568814266779174,False,0.0
2026-09-08,hk2,382,02291.HK,心泰医疗,-1.5702272523313603,False,0.0
2026-09-08,hk2,383,01833.HK,平安好医生,-1.658117415307883,False,0.0
2026-09-08,hk2,384,06969.HK,思摩尔国际,-1.6839086930310239,False,0.0
2026-09-08,hk2,385,06055.HK,中烟香港,-1.709141751440509,False,0.0
2026-09-08,hk2,386,09880.HK,优必选,-1.709670346551046,False,0.0
2026-09-08,hk2,387,00863.HK,OSL集团,-1.7291766848551782,False,0.0
2026-09-08,hk2,388,00909.HK,明源云,-1.7525296814417748,False,0.0
2026-09-08,hk2,389,06682.HK,范式智能,-1.8128535024840673,False,0.0
2026-09-08,hk2,390,02145.HK,上美股份,-1.8176713098960224,False,0.0
2026-09-08,hk2,391,00020.HK,商汤-W,-1.8449896610639054,False,0.0
2026-09-08,hk2,392,09988.HK,阿里巴巴-W,-1.8908108130321266,False,0.0
2026-09-08,hk2,393,02157.HK,乐普生物,-1.89956337735517,False,0.0
2026-09-08,hk2,394,00148.HK,建滔集团,-1.908150376509533,False,0.0
2026-09-08,hk2,395,03738.HK,阜博集团,-1.9113190682256709,False,0.0
2026-09-08,hk2,396,00917.HK,趣致集团,-1.9512624153073452,False,0.0
2026-09-08,hk2,397,02268.HK,药明合联,-2.031223924763961,False,0.0
2026-09-08,hk2,398,01810.HK,小米集团-W,-2.0557209476056735,False,0.0
2026-09-08,hk2,399,06855.HK,亚盛医药,-2.090703476436955,False,0.0
2026-09-08,hk2,400,06869.HK,长飞光纤光缆,-2.1397027044114756,False,0.0
2026-09-08,hk2,401,01357.HK,美图公司,-2.1423789577662076,False,0.0
2026-09-08,hk2,402,09993.HK,金辉控股,-2.144331801928042,False,0.0
2026-09-08,hk2,403,02276.HK,康耐特光学,-2.241405195233032,False,0.0
2026-09-08,hk2,404,06181.HK,老铺黄金,-2.2558364148348873,False,0.0
2026-09-08,hk2,405,01787.HK,山东黄金,-2.5380560454091867,False,0.0
2026-09-08,hk2,406,03896.HK,金山云,-2.6179912937734775,False,0.0
2026-09-08,hk2,407,01860.HK,汇量科技,-2.6541488666539186,False,0.0
2026-09-08,hk2,408,01164.HK,中广核矿业,-2.669977801283385,False,0.0
2026-09-08,hk2,409,01952.HK,云顶新耀,-2.712501023792367,False,0.0
2026-09-08,hk2,410,00189.HK,东岳集团,-2.7303913094441956,False,0.0
2026-09-08,hk2,411,09926.HK,康方生物,-2.76911595327854,False,0.0
2026-09-08,hk2,412,02228.HK,晶泰控股,-2.9045011916576833,False,0.0
2026-09-08,hk2,413,01347.HK,华虹宏力,-2.9065059016966184,False,0.0
2026-09-08,hk2,414,01818.HK,招金矿业,-3.0053534598040232,False,0.0
2026-09-08,hk2,415,00268.HK,金蝶国际,-3.076308400651159,False,0.0
2026-09-08,hk2,416,06683.HK,巨星传奇,-3.8176759590357303,False,0.0
2026-09-08,hk2,417,02477.HK,经纬天地,-4.210890221719874,False,0.0
2026-09-08,hk2,418,09636.HK,九方智投控股,-4.279478086017594,False,0.0
2026-09-08,hk2,419,01888.HK,建滔积层板,-5.904578574127189,False,0.0
