market,fee_per_side,date,signal_date,equity_before_trades,cash,holdings_value,equity,net_value,cash_weight,signal_exclusion_reserved_cash,trade_gross,fees_paid,held_stocks,pending_orders,stale_market_value,max_stale_trading_days,benchmark_close,benchmark_nav,account_evidence_status
hk,0.0015,2024-07-30,2024-06-28,1727102.4529013599,49778.7437939956,1677322.9126073644,1727101.65640136,1.72710165640136,0.028822127296036563,0.0,531.0,0.7965,16,2,5391.988728172915,1,17002.91,0.6467030634786366,complete_account
hk,0.0015,2024-07-31,2024-06-28,1759907.5104655996,50860.1197189956,1709044.816671604,1759904.9363905997,1.7599049363905996,0.028899356247789693,0.0,1716.05,2.574075,16,2,0.0,0,17344.6,0.6596991900099194,complete_account
hk,0.0015,2024-08-01,2024-07-31,1762473.6217668576,154780.53218991586,1606389.9277103452,1761170.4599002611,1.761170459900261,0.08788503765767308,0.0,868774.5777310258,1303.1618665965389,17,6,0.0,0,17304.96,0.6581914887143004,complete_account
hk,0.0015,2024-08-02,2024-07-31,1750453.3497946013,155889.9198566615,1594554.789724086,1750444.7095807474,1.7504447095807474,0.08905732297822706,0.0,5760.142569344334,8.640213854016501,16,3,3631.988728172915,1,16945.51,0.6445198633179773,complete_account
hk,0.0015,2024-08-05,2024-07-31,1684056.9325720284,151867.3650616615,1532183.542715367,1684050.9077770284,1.6840509077770285,0.09017979466079717,0.0,4016.5299999999997,6.024795,16,3,3631.988728172915,2,16698.36,0.6351195511279614,complete_account
hk,0.0015,2024-08-06,2024-07-31,1708263.558000481,151737.9712616615,1556525.3929388195,1708263.364200481,1.708263364200481,0.08882586516902766,0.0,129.2,0.1938,16,3,4490.513321474351,3,16647.34,0.633179013284811,complete_account
hk,0.0015,2024-08-07,2024-07-31,1730172.466198702,138473.3757866615,1591678.1449370407,1730151.5207237022,1.7301515207237022,0.08003540391002269,0.0,13963.65,20.945475,16,3,858.5245933014354,2,16877.86,0.6419468059857719,complete_account
hk,0.0015,2024-08-08,2024-07-31,1716736.9590694432,135776.38636166148,1580956.533282782,1716732.9196444433,1.7167329196444434,0.07908998820258102,0.0,2692.9500000000003,4.0394250000000005,16,3,4130.513321474351,3,16891.83,0.6424781527844551,complete_account
hk,0.0015,2024-08-09,2024-07-31,1726936.7509341124,135584.23098666148,1591348.694572451,1726932.9255591126,1.7269329255591126,0.07851157910071387,0.0,2550.25,3.825375,16,3,858.5245933014354,4,17090.23,0.6500242662317508,complete_account
hk,0.0015,2024-08-12,2024-07-31,1730418.9272907644,133215.53326166148,1597199.8463041028,1730415.3795657642,1.7304153795657642,0.0769847140951157,0.0,2365.15,3.5477250000000002,16,3,2054.6732978597984,1,17111.65,0.6508389726331677,complete_account
hk,0.0015,2024-08-13,2024-07-31,1724948.6732825227,131269.76898666145,1593675.9900208614,1724945.7590075228,1.7249457590075228,0.07610080972180236,0.0,1942.85,2.914275,16,3,2054.6732978597984,2,17174.06,0.6532127273723095,complete_account
hk,0.0015,2024-08-14,2024-07-31,1719701.2247691313,130211.58408666145,1589488.05578247,1719699.6398691314,1.7196996398691313,0.07571763177002847,0.0,1056.6,1.5849000000000002,16,3,2054.6732978597984,3,17113.36,0.6509040122198353,complete_account
hk,0.0015,2024-08-15,2024-07-31,1729422.0342004597,124159.82003666143,1605253.1501137984,1729412.9701504598,1.7294129701504597,0.07179304317687606,0.0,6042.7,9.06405,16,3,2054.6732978597984,4,17109.14,0.6507435051696963,complete_account
hk,0.0015,2024-08-16,2024-07-31,1745406.088292994,108561.74797166143,1636820.9782563327,1745382.726227994,1.7453827262279942,0.062199394058561536,0.0,15574.710000000001,23.362065,16,3,2054.6732978597984,5,17430.16,0.6629534514340658,complete_account
hk,0.0015,2024-08-19,2024-07-31,1759881.1574628586,76773.93767166144,1683059.6094911972,1759833.5471628585,1.7598335471628586,0.04362568141483248,0.0,31740.2,47.6103,16,3,2054.6732978597984,6,17569.57,0.6682558893155554,complete_account
hk,0.0015,2024-08-20,2024-07-31,1755558.917705834,68600.56556666143,1686945.0500341724,1755545.615600834,1.755545615600834,0.039076492776397014,0.0,8868.07,13.302105,16,3,0.0,0,17511.08,0.6660312311727513,complete_account
hk,0.0015,2024-08-21,2024-07-31,1729308.3437513313,66213.72344666143,1663087.8581846699,1729301.5816313312,1.7293015816313313,0.038289286351197875,0.0,4508.08,6.762120000000001,16,3,0.0,0,17391.01,0.661464387212989,complete_account
hk,0.0015,2024-08-22,2024-07-31,1728625.2100860083,63358.186556661436,1665262.746639347,1728620.9331960084,1.7286209331960085,0.03665244666424345,0.0,2851.26,4.27689,16,3,634.6732978597993,1,17641.0,0.6709727183656579,complete_account
hk,0.0015,2024-08-23,2024-07-31,1739398.8717127175,58626.19838479464,1680765.5859766917,1739391.7843614863,1.7393917843614863,0.03370499901855967,0.0,4724.900820635845,7.087351230953768,16,2,634.6732978597993,2,17612.1,0.6698735113161273,complete_account
hk,0.0015,2024-08-26,2024-07-31,1770787.4284109892,58572.51798479464,1712214.8300261947,1770787.3480109894,1.7707873480109895,0.03307710440250511,0.0,53.6,0.0804,16,2,634.6732978597993,3,17798.73,0.6769719546259501,complete_account
hk,0.0015,2024-08-27,2024-07-31,1792797.658976086,55460.05628479464,1737332.9409912913,1792792.997276086,1.7927929972760859,0.03093500274100743,0.0,3107.8,4.661700000000001,16,2,634.6732978597993,4,17874.67,0.6798603208315329,complete_account
hk,0.0015,2024-08-28,2024-07-31,1787039.055807244,50849.15028479464,1736182.9995224494,1787032.149807244,1.7870321498072441,0.02845452460957651,0.0,4604.0,6.906000000000001,16,2,634.6732978597993,5,17692.45,0.6729296111925902,complete_account
hk,0.0015,2024-08-29,2024-07-31,1782206.8908811235,50449.55178479464,1731756.7405963289,1782206.2923811234,1.7822062923811235,0.02830735813270602,0.0,399.0,0.5985,16,2,634.6732978597993,6,17786.32,0.676499942187034,complete_account
hk,0.0015,2024-08-30,2024-07-31,1795466.0166516518,49919.35768479464,1745545.8648668574,1795465.222551652,1.795465222551652,0.027803021221347302,0.0,529.4,0.7941,16,2,634.6732978597993,7,17989.07,0.6842115072144496,complete_account
hk,0.0015,2024-09-02,2024-08-30,1812066.4038717605,5.6843418860808015e-11,1810953.4495276203,1810953.4495276203,1.8109534495276203,3.138866925355557e-17,0.0,741969.5627599718,1112.9543441399578,18,14,634.6732978597993,8,17691.97,0.6729113544665081,complete_account
hk,0.0015,2024-09-03,2024-08-30,1812719.7008093006,-1.3642420526593924e-12,1812500.8749464648,1812500.8749464648,1.8125008749464648,-7.526849070898725e-19,0.0,145883.90855727662,218.825862835915,17,13,634.6732978597993,9,17651.49,0.6713717039002453,complete_account
hk,0.0015,2024-09-04,2024-08-30,1808634.4256710627,-3.552713678800501e-14,1808610.885271662,1808610.885271662,1.8086108852716618,-1.964332796917158e-20,0.0,15693.5996005991,23.540399400898647,17,13,634.6732978597993,10,17457.34,0.6639872385484685,complete_account
hk,0.0015,2024-09-05,2024-08-30,1817260.2829943253,-1.7053025658242404e-13,1817256.2198889833,1817256.2198889833,1.8172562198889832,-9.383941280049205e-20,0.0,2708.736894658013,4.063105341987019,17,13,634.6732978597993,11,17444.3,0.6634912641565697,complete_account
hk,0.0015,2024-09-09,2024-08-30,1799792.7566059288,-1.9895196601282805e-13,1799778.3692170123,1799778.3692170123,1.7997783692170124,-1.1054248090523582e-19,0.0,9591.592611083373,14.387388916625062,17,13,634.6732978597993,12,17196.96,0.6540837253458128,complete_account
hk,0.0015,2024-09-10,2024-08-30,1813092.0258375625,1.4210854715202004e-14,1813083.646476604,1813083.646476604,1.813083646476604,7.837947654989993e-21,0.0,5586.240639041438,8.379360958562156,17,13,634.6732978597993,13,17234.09,0.6554959591779604,complete_account
hk,0.0015,2024-09-11,2024-08-30,1795741.115796675,2.5579538487363607e-13,1795737.2769948777,1795737.2769948777,1.7957372769948776,1.4244588456820553e-19,0.0,2559.2011982026957,3.8388017973040434,17,13,121988.42526701307,14,17108.71,0.6507271501859143,complete_account
hk,0.0015,2024-09-12,2024-08-30,1800589.872535546,-4.618527782440651e-14,1800586.819664852,1800586.819664852,1.800586819664852,-2.565012545910066e-20,0.0,2035.2471293060414,3.0528706939590617,17,13,634.6732978597993,15,17240.39,0.6557355787077889,complete_account
hk,0.0015,2024-09-13,2024-08-30,1804616.5028295123,1.0800249583553523e-12,1804607.940083631,1804607.940083631,1.804607940083631,5.984817723373757e-19,0.0,5708.497254118821,8.562745881178232,17,13,634.6732978597993,16,17369.09,0.66063066338857,complete_account
hk,0.0015,2024-09-16,2024-08-30,1803269.9074798906,1.0373923942097463e-12,1803256.8229566754,1803256.8229566754,1.8032568229566754,5.752882124182432e-19,0.0,8723.015476784823,13.084523215177235,17,13,634.6732978597993,17,17422.12,0.6626476512721895,complete_account
hk,0.0015,2024-09-17,2024-08-30,1816178.0265240194,1.2505552149377763e-12,1816166.2806927662,1816166.2806927662,1.816166280692766,6.8856867800714765e-19,0.0,7830.554168746879,11.74583125312032,17,13,634.6732978597993,18,17660.02,0.6716961411366638,complete_account
hk,0.0015,2024-09-19,2024-08-30,1837363.0844291653,4.547473508864641e-13,1837358.250130613,1837358.250130613,1.8373582501306132,2.4750064439209787e-19,0.0,3222.865701447829,4.834298552171744,17,13,634.6732978597993,19,18013.16,0.6851277666546983,complete_account
hk,0.0015,2024-09-20,2024-08-30,1872372.5874740102,1.9326762412674725e-12,1872350.2449777545,1872350.2449777545,1.8723502449777545,1.0322193972263104e-18,0.0,14894.997503744382,22.342496255616577,17,13,634.6732978597993,20,18258.57,0.6944618982126665,complete_account
hk,0.0015,2024-09-23,2024-08-30,1908405.7460541392,-1.7053025658242404e-13,1908399.5625194414,1908399.5625194414,1.9083995625194414,-8.93577319611688e-20,0.0,4122.356465302049,6.183534697953074,17,13,634.6732978597993,21,18247.11,0.6940260188774547,complete_account
hk,0.0015,2024-09-24,2024-08-30,1939261.5964945776,3.410605131648481e-13,1939243.402445651,1939243.402445651,1.9392434024456509,1.7587297846919277e-19,0.0,12129.365951073389,18.194048926610083,17,13,0.0,0,19000.56,0.722683373599557,complete_account
hk,0.0015,2024-09-25,2024-08-30,1955786.7324027985,-1.8189894035458565e-12,1955764.8737407916,1955764.8737407916,1.9557648737407916,-9.300654838261184e-19,0.0,14572.44133799301,21.858662006989515,17,13,179.58213720969258,1,19129.1,0.7275723727049773,complete_account
hk,0.0015,2024-09-26,2024-08-30,1989544.8117741523,-9.663381206337363e-13,1989533.8419289202,1989533.8419289202,1.9895338419289201,-4.857108234443697e-19,0.0,7313.230154767846,10.96984523215177,17,13,181.6228433143472,2,19924.58,0.7578283320046494,complete_account
hk,0.0015,2024-09-27,2024-08-30,1978177.6719845168,1.5916157281026244e-12,1978156.7117799388,1978156.7117799388,1.9781567117799388,8.045953683166456e-19,0.0,13973.469718678614,20.960204578017915,16,12,0.0,0,20632.3,0.784746353218965,complete_account
hk,0.0015,2024-09-30,2024-08-30,2017643.4107742119,2.2737367544323206e-12,2017600.7301351705,2017600.7301351705,2.0176007301351704,1.1269507987737445e-18,0.0,28453.759360958564,42.68063904143785,16,12,0.0,0,21133.68,0.8038162643087091,complete_account
hk,0.0015,2024-10-02,2024-09-30,2083582.5248069842,88444.05774028407,1992280.131432009,2080724.189172293,2.080724189172293,0.04250638224928163,0.0,1905557.0897942658,2858.335634691399,17,5,0.0,0,22443.73,0.8536438143169246,complete_account
hk,0.0015,2024-10-03,2024-09-30,2068773.525410379,40735.36614836577,2027858.7462441523,2068594.112392518,2.068594112392518,0.01969229531512666,0.0,119608.67857405722,179.41301786108585,17,4,0.0,0,22113.51,0.8410839474693134,complete_account
hk,0.0015,2024-10-04,2024-09-30,2175978.595455177,28196.56928183594,2147691.2173729055,2175887.7866547415,2.1758877866547417,0.012958650466615273,0.0,60539.20029052469,90.80880043578705,16,2,0.0,0,22736.87,0.8647933490746882,complete_account
hk,0.0015,2024-10-07,2024-09-30,2366127.5607045544,26980.128945166103,2339139.8075836296,2366119.936528796,2.3661199365287957,0.011402688650156577,0.0,5082.7838390888,7.6241757586332,15,1,0.0,0,23099.78,0.8785965750381869,complete_account
hk,0.0015,2024-10-08,2024-09-30,2071723.8530883247,24814.485345166104,2046906.1241431586,2071720.6094883247,2.0717206094883247,0.011977718053060643,0.0,2162.4,3.2436000000000003,15,1,0.0,0,20926.79,0.7959472350188349,complete_account
hk,0.0015,2024-10-09,2024-09-30,1996731.986625643,22777.234045166104,1973951.7012804768,1996728.9353256428,1.9967289353256428,0.011407273988069596,0.0,2034.2,3.0513000000000003,15,1,0.0,0,20637.24,0.7849342453582274,complete_account
hk,0.0015,2024-10-10,2024-09-30,2070400.6150125281,20577.940045166106,2049819.380967362,2070397.3210125281,2.070397321012528,0.009939126097353363,0.0,2196.0,3.294,15,1,0.0,0,21251.98,0.8083157865910432,complete_account
hk,0.0015,2024-10-14,2024-09-30,2067261.6457883357,15294.827245166107,2051958.9057431696,2067253.7329883357,2.067253732988336,0.007398621176054931,0.0,5275.2,7.9128,15,1,0.0,0,21092.87,0.8022640622432647,complete_account
hk,0.0015,2024-10-15,2024-09-30,2007846.3153151986,14695.129045166106,1993150.2880700326,2007845.4171151987,2.0078454171151985,0.007318854788273267,0.0,598.8000000000001,0.8982000000000001,15,1,0.0,0,20318.79,0.7728220486480895,complete_account
hk,0.0015,2024-10-16,2024-09-30,2035723.367046886,13875.701745166107,2021846.4380017198,2035722.139746886,2.035722139746886,0.006816107893237021,0.0,818.2,1.2273,15,1,0.0,0,20286.85,0.7716072156667051,complete_account
hk,0.0015,2024-10-17,2024-09-30,2006982.9246313374,12609.004545166106,1994372.0228861712,2006981.0274313374,2.0069810274313373,0.0062825728658252025,0.0,1264.8,1.8972,15,1,0.0,0,20079.1,0.763705476409267,complete_account
hk,0.0015,2024-10-18,2024-09-30,2095702.394386827,6995.997645166106,2088697.9898416607,2095693.9874868267,2.095693987486827,0.003338272518286777,0.0,5604.6,8.4069,15,1,0.0,0,20804.11,0.7912811201110009,complete_account
hk,0.0015,2024-10-21,2024-09-30,2064368.2723595784,4535.312145166106,2059829.2747144124,2064364.5868595785,2.0643645868595786,0.0021969530837890727,0.0,2457.0,3.6855,15,1,0.0,0,20478.46,0.7788950725096304,complete_account
hk,0.0015,2024-10-22,2024-09-30,2057025.847206935,1646.9291431000765,2055374.59197846,2057021.5211215601,2.0570215211215603,0.0008006377795221672,0.0,2884.056916690993,4.32608537503649,15,0,0.0,0,20498.95,0.779674406504263,complete_account
hk,0.0015,2024-10-23,2024-09-30,2058936.794065153,1646.9291431000765,2057289.864922053,2058936.794065153,2.058936794065153,0.0007998930068408701,0.0,0.0,0.0,15,0,0.0,0,20760.15,0.7896091082806425,complete_account
hk,0.0015,2024-10-24,2024-09-30,2038724.1026770724,1646.9291431000765,2037077.1735339724,2038724.1026770724,2.0387241026770724,0.0008078234523923441,0.0,0.0,0.0,15,0,0.0,0,20489.62,0.7793195413910408,complete_account
hk,0.0015,2024-10-25,2024-09-30,2040685.4914188946,1646.9291431000765,2039038.5622757946,2040685.4914188946,2.0406854914188948,0.0008070470192616314,0.0,0.0,0.0,15,0,0.0,0,20590.15,0.7831431844598749,complete_account
hk,0.0015,2024-10-28,2024-09-30,2037298.8059534666,1646.9291431000765,2035651.8768103665,2037298.8059534666,2.0372988059534665,0.0008083886066625877,0.0,0.0,0.0,15,0,0.0,0,20599.36,0.7834934853915764,complete_account
hk,0.0015,2024-10-29,2024-09-30,2018567.972591326,1646.9291431000765,2016921.043448226,2018567.972591326,2.018567972591326,0.0008158898612593362,0.0,0.0,0.0,15,0,0.0,0,20701.14,0.7873646720179159,complete_account
hk,0.0015,2024-10-30,2024-09-30,2006576.9298386488,1646.9291431000765,2004930.0006955487,2006576.9298386488,2.0065769298386487,0.0008207655129536987,0.0,0.0,0.0,15,0,0.0,0,20380.64,0.7751745038734686,complete_account
hk,0.0015,2024-10-31,2024-09-30,1998130.172032499,1646.9291431000765,1996483.242889399,1998130.172032499,1.998130172032499,0.0008242351605275143,0.0,0.0,0.0,15,0,0.0,0,20317.33,0.7727665177729229,complete_account
hk,0.0015,2024-11-01,2024-10-31,2016356.909159619,2.6193447411060333e-10,2013676.8023020192,2013676.8023020194,2.0136768023020193,1.3007771346978914e-16,0.0,1786737.9050663162,2680.1068575994755,19,13,0.0,0,20506.43,0.7799589071523767,complete_account
hk,0.0015,2024-11-04,2024-10-31,1994029.1159354195,7.275957614183426e-12,1993691.2587761478,1993691.2587761478,1.993691258776148,3.649490653156529e-18,0.0,225238.1061811687,337.8571592717532,18,12,112481.0180491727,1,20567.52,0.7822824558947926,complete_account
hk,0.0015,2024-11-05,2024-10-31,2020840.571970065,3674.9061981600717,2016899.4886091778,2020574.3948073378,2.020574394807338,0.0018187433274440136,0.0,177451.4418179118,266.17716272686766,16,2,0.0,0,21006.97,0.7989968689714769,complete_account
hk,0.0015,2024-11-06,2024-10-31,1999201.9445802418,0.0,1999195.3201575787,1999195.3201575787,1.9991953201575787,0.0,0.0,4416.281775496826,6.62442266324524,16,2,0.0,0,20538.38,0.781174120482221,complete_account
hk,0.0015,2024-11-07,2024-10-31,2028952.410672237,0.0,2028951.5198085327,2028951.5198085327,2.028951519808533,0.0,0.0,593.9091362955567,0.8908637044433351,16,2,0.0,0,20953.34,0.7969570601802547,complete_account
hk,0.0015,2024-11-08,2024-10-31,2004290.7288048654,0.0,2004290.502344556,2004290.502344556,2.004290502344556,0.0,0.0,150.97353969046432,0.22646030953569649,16,2,0.0,0,20728.19,0.788393514602338,complete_account
hk,0.0015,2024-11-11,2024-10-31,1975106.0491381017,2.2737367544323206e-13,1975101.152682785,1975101.152682785,1.9751011526827849,1.1512001556699505e-19,0.0,3264.3035446829754,4.896455317024463,16,2,0.0,0,20426.93,0.7769351368950177,complete_account
hk,0.0015,2024-11-12,2024-10-31,1951351.0572026104,0.0,1951347.7915011626,1951347.7915011626,1.9513477915011626,0.0,0.0,2177.1342985521724,3.2657014478282584,16,2,0.0,0,19846.88,0.7548730244700985,complete_account
hk,0.0015,2024-11-13,2024-10-31,1945724.5902886703,2.2737367544323206e-13,1945718.4776576168,1945718.4776576168,1.9457184776576169,1.1685846542247948e-19,0.0,4075.08736894658,6.11263105341987,16,2,0.0,0,19823.45,0.7539818680282128,complete_account
hk,0.0015,2024-11-14,2024-10-31,1916159.6191680022,334.4276500000002,1915821.7191680023,1916156.1468180022,1.9161561468180022,0.0001745304789254027,0.0,2314.9,3.4723500000000005,16,2,0.0,0,19435.81,0.7392380403230224,complete_account
hk,0.0015,2024-11-15,2024-10-31,1925433.0938681187,-1.1368683772161603e-13,1925431.1461482237,1925431.1461482237,1.9254311461482236,-5.90448731179215e-20,0.0,1298.479930104843,1.9477198951572645,16,2,0.0,0,19426.34,0.7388778503313596,complete_account
hk,0.0015,2024-11-18,2024-10-31,1951982.7539770096,-1.1368683772161603e-13,1951982.7539770096,1951982.7539770096,1.9519827539770096,-5.824172241787902e-20,0.0,0.0,0.0,16,2,96504.6188464409,1,19576.61,0.7445933466404582,complete_account
hk,0.0015,2024-11-19,2024-10-31,1956919.7749046043,0.0,1956919.3555336606,1956919.3555336606,1.9569193555336606,0.0,0.0,279.58062905641526,0.4193709435846229,16,2,0.0,0,19663.67,0.7479046603336111,complete_account
hk,0.0015,2024-11-20,2024-10-31,1956110.16184773,2.842170943040401e-14,1956109.740080381,1956109.740080381,1.956109740080381,1.4529711113874468e-20,0.0,281.17823265102345,0.42176734897653523,16,2,0.0,0,19705.01,0.7494770208674378,complete_account
hk,0.0015,2024-11-21,2024-10-31,1942343.272326351,5.684341886080802e-14,1942342.4335844638,1942342.4335844638,1.9423424335844637,2.926539516304922e-20,0.0,559.1612581128308,0.8387418871692461,16,2,0.0,0,19601.11,0.7455252003675688,complete_account
hk,0.0015,2024-11-22,2024-10-31,1917175.2769020775,2285.6854699999994,1914881.0969020776,1917166.7823720775,1.9171667823720775,0.001192220463559232,0.0,5663.02,8.494530000000001,16,2,0.0,0,19229.97,0.7314089476214529,complete_account
hk,0.0015,2024-11-25,2024-10-31,1906517.6566941352,1675.9285099999997,1904840.6112241354,1906516.5397341354,1.9065165397341355,0.0008790526990307196,0.0,744.64,1.1169600000000002,16,2,0.0,0,19150.99,0.7284049554840163,complete_account
hk,0.0015,2024-11-26,2024-10-31,1913376.6965846703,1052.8616149999996,1912322.6980746703,1913375.5596896703,1.9133755596896704,0.0005502639613368756,0.0,757.9300000000001,1.1368950000000002,16,2,0.0,0,19159.2,0.7287172215697133,complete_account
hk,0.0015,2024-11-27,2024-10-31,1926848.2778682401,922.0700399999994,1925922.0662532402,1926844.1362932401,1.92684413629324,0.0004785389864350048,0.0,2761.05,4.1415750000000005,16,2,0.0,0,19603.13,0.7456020307564979,complete_account
hk,0.0015,2024-11-28,2024-10-31,1912832.923030991,6327.955215,1906494.2029909913,1912822.1582059914,1.9128221582059914,0.0033081774946265253,0.0,7176.55,10.764825,16,2,0.0,0,19366.96,0.7366193411756115,complete_account
hk,0.0015,2024-11-29,2024-10-31,1924205.7886562974,6017.490215,1918187.8334412973,1924205.3236562973,1.9242053236562973,0.003127259934800413,0.0,310.0,0.465,16,2,81059.86472128562,1,19423.61,0.7387740152017672,complete_account
hk,0.0015,2024-12-02,2024-11-29,1938641.4519835925,625288.076843166,1310988.480961029,1936276.557804195,1.936276557804195,0.32293324748622915,0.0,1576596.1195984813,2364.894179397723,16,10,0.0,0,19550.29,0.7435922694936193,complete_account
hk,0.0015,2024-12-03,2024-11-29,1941922.5661843512,420579.7588536254,1520993.0059558037,1941572.7648094292,1.9415727648094292,0.21661807709530087,0.0,233200.91661461868,349.801374921928,16,8,86.7,1,19746.32,0.7510482403558845,complete_account
hk,0.0015,2024-12-04,2024-11-29,1942736.8235577247,365215.927643454,1577410.287679807,1942626.215323261,1.942626215323261,0.18800113205652408,0.0,73738.82297570788,110.60823446356183,16,7,0.0,0,19742.46,0.750901425850307,complete_account
hk,0.0015,2024-12-05,2024-11-29,1942319.44531042,347321.827178454,1594952.227666966,1942274.05484542,1.94227405484542,0.17882225544432573,0.0,30260.31,45.390465,16,7,144.50000000000003,1,19560.44,0.743978323180565,complete_account
hk,0.0015,2024-12-06,2024-11-29,1959281.4061726811,371930.66015904094,1587273.5183046747,1959204.1784637156,1.9592041784637155,0.18983762093172216,0.0,51485.13931044738,77.22770896567106,16,6,0.0,0,19865.85,0.7555945454988041,complete_account
hk,0.0015,2024-12-09,2024-11-29,1980548.8717260193,389352.64110808965,1591161.617316554,1980514.2584246437,1.9805142584246436,0.1965916879678471,0.0,23075.534250424298,34.61330137563645,15,5,0.0,0,20414.09,0.7764467694723197,complete_account
hk,0.0015,2024-12-10,2024-11-29,1968962.4107473174,385146.67654808966,1583807.209639228,1968953.8861873175,1.9689538861873175,0.19560980033610015,0.0,5683.040000000001,8.52456,15,5,260.1,1,20311.28,0.7725364069545955,complete_account
hk,0.0015,2024-12-11,2024-11-29,1963647.6446474635,383728.77470808965,1579911.528099374,1963640.3028074636,1.9636403028074636,0.19541703954612433,0.0,4894.56,7.3418399999999995,15,5,260.1,2,20155.05,0.76659422296331,complete_account
hk,0.0015,2024-12-12,2024-11-29,1965013.8613011555,383886.7874480896,1581124.726593066,1965011.5140411556,1.9650115140411555,0.19536108806742056,0.0,1564.8400000000001,2.3472600000000003,15,5,0.0,0,20397.05,0.7757986556964028,complete_account
hk,0.0015,2024-12-13,2024-11-29,1964276.3988512086,382247.43236808956,1582026.331403119,1964273.7637712085,1.9642737637712084,0.19459987676779475,0.0,1756.72,2.6350800000000003,15,5,289.00000000000006,1,19971.24,0.7596030379192201,complete_account
hk,0.0015,2024-12-16,2024-11-29,1953691.1017170413,379001.6943180896,1574684.3693489518,1953686.0636670415,1.9536860636670415,0.1939931401295399,0.0,3358.7000000000003,5.03805,15,5,289.00000000000006,2,19795.49,0.7529184137339265,complete_account
hk,0.0015,2024-12-17,2024-11-29,1938798.0844493893,371042.4997180896,1567741.1901312997,1938783.6898493893,1.9387836898493893,0.19137900822082599,0.0,9596.4,14.3946,15,5,3382.3781686022962,1,19700.48,0.7493047230150375,complete_account
hk,0.0015,2024-12-18,2024-11-29,1949200.1751354085,366010.1923930895,1583181.625417319,1949191.8178104083,1.9491918178104084,0.1877753585094775,0.0,5571.55,8.357325,15,5,317.90000000000003,1,19864.55,0.7555451001989982,complete_account
hk,0.0015,2024-12-19,2024-11-29,1937506.0475978223,361532.2489880895,1575966.925204733,1937499.1741928225,1.9374991741928225,0.18659736933240587,0.0,4582.27,6.873405,15,5,317.90000000000003,2,19752.51,0.7512836760526523,complete_account
hk,0.0015,2024-12-20,2024-11-29,1927945.089635022,358719.8922630895,1569219.9906469325,1927939.882910022,1.927939882910022,0.18606383707444218,0.0,3471.15,5.2067250000000005,15,5,0.0,0,19720.7,0.7500737876012488,complete_account
hk,0.0015,2024-12-23,2024-11-29,1941093.652381117,354100.9083330895,1586985.1801180274,1941086.0884511168,1.9410860884511167,0.1824241132013074,0.0,5042.620000000001,7.563930000000001,15,5,375.70000000000005,1,19883.13,0.7562517876377622,complete_account
hk,0.0015,2024-12-24,2024-11-29,1954345.0793964078,354215.9832580895,1600125.4210633184,1954341.404321408,1.9543414043214078,0.181245703782795,0.0,2450.05,3.6750749999999996,15,5,4533.539668411751,1,20098.29,0.7644353651040938,complete_account
hk,0.0015,2024-12-27,2024-11-29,1955689.954116635,353108.93557808956,1602577.8908585457,1955686.826436635,1.9556868264366352,0.180554949189627,0.0,2085.12,3.12768,16,5,462.40000000000003,1,20090.46,0.7641375522598783,complete_account
hk,0.0015,2024-12-30,2024-11-29,1956182.7672173386,351253.7170380895,1604908.9916392488,1956162.7086773384,1.9561627086773385,0.1795626281392462,0.0,13372.36,20.05854,16,5,462.57000000000005,2,20041.42,0.7622723234118169,complete_account
hk,0.0015,2024-12-31,2024-11-29,1961544.343718174,345900.09843808954,1615635.8266800845,1961535.925118174,1.9615359251181739,0.17634145467779316,0.0,5612.4,8.4186,16,5,0.0,0,20059.95,0.7629771091082806,complete_account
hk,0.0015,2025-01-02,2024-12-31,1949418.561321802,-5.820766091346741e-11,1948315.8977493963,1948315.8977493963,1.9483158977493962,-2.987588459382084e-17,0.0,735109.0482704366,1102.663572405655,21,14,6680.384803458584,1,19623.32,0.746369954297329,complete_account
hk,0.0015,2025-01-03,2024-12-31,1958389.8885051252,87374.326486508,1870726.6658980988,1958100.9923846067,1.9581009923846067,0.04462197140306953,0.0,192597.41367894516,288.8961205184178,19,7,6680.384803458584,2,19760.27,0.7515788264576474,complete_account
hk,0.0015,2025-01-06,2024-12-31,1979698.7692943125,30172.705885150368,1949406.2599434587,1979578.9658286092,1.9795789658286091,0.015241981454637614,0.0,79868.97713565416,119.80346570348124,19,6,396.1717346938776,3,19688.29,0.7488410782422424,complete_account
hk,0.0015,2025-01-07,2024-12-31,1969014.9857746232,43826.777325150375,1925156.6798894727,1968983.457214623,1.968983457214623,0.022258580774035,0.0,21019.040000000005,31.528560000000006,19,6,887.4717346938776,4,19447.58,0.7396857104604956,complete_account
hk,0.0015,2025-01-08,2024-12-31,1950496.3010005096,68208.71829515038,1882249.7436753593,1950458.4619705097,1.9504584619705096,0.03497060800066486,0.0,25226.02,37.83903,19,6,6021.688540398993,5,19279.84,0.733305745391698,complete_account
hk,0.0015,2025-01-09,2024-12-31,1978314.6958087522,82935.48214015037,1895351.8075136016,1978287.289653752,1.978287289653752,0.04192287064365969,0.0,18270.77,27.406155,19,6,858.5717346938777,6,19240.89,0.7318242881398221,complete_account
hk,0.0015,2025-01-10,2024-12-31,1958553.6598362208,97381.45177015036,1861148.2176960704,1958529.6694662208,1.9585296694662209,0.049721713838877295,0.0,15993.58,23.99037,19,6,0.0,0,19064.29,0.7251073343354247,complete_account
